station,date,temp_c,wind_speed_kph,visibility_km,weather_code
KATL,2025-03-21 15:00:00,8.9,205.2,16.0,Clear
KATL,2025-03-21 15:52:00,11.1,183.6,16.1,Clear
KATL,2025-03-21 16:52:00,13.3,93.6,16.1,Clear
KATL,2025-03-21 17:52:00,15.0,93.6,16.1,Clear
KATL,2025-03-21 18:00:00,15.0,93.6,16.0,Clear
KATL,2025-03-21 18:52:00,16.1,129.6,16.1,Clear
KATL,2025-03-21 19:52:00,17.2,111.6,16.1,Clear
KATL,2025-03-21 20:52:00,17.8,147.6,16.1,Clear
KATL,2025-03-21 21:00:00,17.8,147.6,16.0,Clear
KATL,2025-03-21 21:52:00,18.3,93.6,16.1,Clear
KATL,2025-03-21 22:52:00,17.8,111.6,16.1,Clear
KATL,2025-03-21 23:52:00,16.1,129.6,16.1,Clear
KATL,2025-03-22 00:00:00,16.1,129.6,16.0,Clear
KATL,2025-03-22 00:52:00,14.4,75.6,16.1,Clear
KATL,2025-03-22 01:52:00,12.2,54.0,16.1,Clear
KATL,2025-03-22 02:52:00,11.7,93.6,16.1,Clear
KATL,2025-03-22 03:00:00,11.7,93.6,16.0,Clear
KATL,2025-03-22 03:52:00,11.1,93.6,16.1,Clear
KATL,2025-03-22 04:52:00,10.0,93.6,16.1,Clear
KATL,2025-03-22 04:59:00,999.9,35996.4,1000.0,Clear
KATL,2025-03-22 05:52:00,10.0,129.6,16.1,Clear
KATL,2025-03-22 06:00:00,10.0,129.6,16.0,Clear
KATL,2025-03-22 06:52:00,8.9,93.6,16.1,Clear
KATL,2025-03-22 07:52:00,8.3,111.6,16.1,Clear
KATL,2025-03-22 08:52:00,8.9,129.6,16.1,Clear
KATL,2025-03-22 09:00:00,8.9,129.6,16.0,Clear
KATL,2025-03-22 09:52:00,8.3,93.6,16.1,Clear
KATL,2025-03-22 10:52:00,7.2,93.6,16.1,Clear
KATL,2025-03-22 11:52:00,7.2,93.6,16.1,Clear
KATL,2025-03-22 12:00:00,7.2,93.6,16.0,Clear
KATL,2025-03-22 12:52:00,9.4,129.6,16.1,Clear
KATL,2025-03-22 13:52:00,12.2,259.2,16.1,Clear
KATL,2025-03-22 14:52:00,15.0,241.2,16.1,Clear
KATL,2025-03-22 15:00:00,15.0,241.2,16.0,Clear
KATL,2025-03-22 15:52:00,18.3,183.6,16.1,Clear
KATL,2025-03-22 16:52:00,20.6,241.2,16.1,Clear
KATL,2025-03-22 17:52:00,21.7,295.2,16.1,Clear
KATL,2025-03-22 18:00:00,21.7,295.2,16.0,Clear
KATL,2025-03-22 18:52:00,22.8,295.2,16.1,Clear
KATL,2025-03-22 19:52:00,23.3,370.8,16.1,Clear
KATL,2025-03-22 20:52:00,23.3,241.2,16.1,Clear
KATL,2025-03-22 21:00:00,23.3,241.2,16.0,Clear
KATL,2025-03-22 21:52:00,22.8,165.6,16.1,Clear
KATL,2025-03-22 22:52:00,21.7,205.2,16.1,Clear
KATL,2025-03-22 23:52:00,19.4,165.6,16.1,Clear
KATL,2025-03-23 00:00:00,19.4,165.6,16.0,Clear
KATL,2025-03-23 00:52:00,17.2,93.6,16.1,Clear
KATL,2025-03-23 01:52:00,15.6,93.6,16.1,Clear
KATL,2025-03-23 02:52:00,15.0,111.6,16.1,Clear
KATL,2025-03-23 03:00:00,15.0,111.6,16.0,Clear
KATL,2025-03-23 03:52:00,13.3,75.6,16.1,Clear
KATL,2025-03-23 04:52:00,12.8,93.6,16.1,Clear
KATL,2025-03-23 04:59:00,999.9,35996.4,1000.0,Clear
KATL,2025-03-23 05:52:00,12.2,93.6,16.1,Clear
KATL,2025-03-23 06:00:00,12.2,93.6,16.0,Clear
KATL,2025-03-23 06:52:00,11.7,0.0,16.1,Clear
KATL,2025-03-23 07:52:00,11.1,0.0,16.1,Clear
KATL,2025-03-23 08:52:00,10.0,0.0,16.1,Clear
KATL,2025-03-23 09:00:00,10.0,0.0,16.0,Clear
KATL,2025-03-23 09:52:00,8.3,54.0,16.1,Clear
KATL,2025-03-23 10:52:00,8.9,0.0,16.1,Clear
KATL,2025-03-23 11:52:00,8.3,0.0,16.1,Clear
KATL,2025-03-23 12:00:00,8.3,0.0,16.0,Clear
KATL,2025-03-23 12:52:00,12.2,54.0,16.1,Clear
KATL,2025-03-23 13:52:00,15.0,111.6,16.1,Clear
KATL,2025-03-23 14:52:00,17.2,129.6,16.1,Clear
KATL,2025-03-23 15:00:00,17.2,129.6,16.0,Clear
KATL,2025-03-23 15:52:00,19.4,93.6,16.1,Clear
KATL,2025-03-23 16:52:00,21.1,183.6,16.1,Clear
KATL,2025-03-23 17:52:00,22.8,205.2,16.1,Clear
KATL,2025-03-23 18:00:00,22.8,205.2,16.0,Clear
KATL,2025-03-23 18:04:00,23.3,223.2,16.1,Clear
KATL,2025-03-23 18:52:00,23.9,277.2,16.1,Clear
KATL,2025-03-23 19:52:00,24.4,165.6,16.1,Clear
KATL,2025-03-23 20:52:00,25.0,241.2,16.1,Clear
KATL,2025-03-23 21:00:00,25.0,241.2,16.0,Clear
KATL,2025-03-23 21:52:00,24.4,183.6,16.1,Clear
KATL,2025-03-23 22:52:00,23.9,205.2,16.1,Clear
KATL,2025-03-23 23:52:00,22.2,147.6,16.1,Clear
KATL,2025-03-24 00:00:00,22.2,147.6,16.0,Clear
KATL,2025-03-24 00:52:00,20.6,111.6,16.1,Clear
KATL,2025-03-24 01:52:00,19.4,111.6,16.1,Clear
KATL,2025-03-24 02:52:00,18.9,129.6,16.1,Clear
KATL,2025-03-24 03:00:00,18.9,129.6,16.0,Clear
KATL,2025-03-24 03:52:00,18.3,129.6,16.1,Clear
KATL,2025-03-24 04:52:00,18.3,205.2,16.1,Clear
KATL,2025-03-24 04:59:00,999.9,35996.4,1000.0,Clear
KATL,2025-03-24 05:52:00,17.8,205.2,16.1,Clear
KATL,2025-03-24 06:00:00,17.8,205.2,16.0,Clear
KATL,2025-03-24 06:52:00,17.2,241.2,16.1,Clear
KATL,2025-03-24 07:52:00,16.7,165.6,16.1,Clear
KATL,2025-03-24 08:36:00,16.1,129.6,16.1,Clear
KATL,2025-03-24 08:52:00,15.0,129.6,14.5,Clear
KATL,2025-03-24 09:00:00,15.0,129.6,14.0,Clear
KATL,2025-03-24 09:06:00,14.4,129.6,14.5,Clear
KATL,2025-03-24 09:52:00,14.4,93.6,16.1,Clear
KATL,2025-03-24 10:17:00,14.4,75.6,9.7,Clear
KATL,2025-03-24 10:39:00,13.9,147.6,12.9,Clear
KATL,2025-03-24 10:52:00,13.9,93.6,12.9,Clear
KATL,2025-03-24 11:52:00,13.9,129.6,12.9,Clear
KATL,2025-03-24 12:00:00,13.9,129.6,12.0,Clear
KATL,2025-03-24 12:27:00,13.9,129.6,9.7,Clear
KATL,2025-03-24 12:39:00,13.9,165.6,9.7,Clear
KATL,2025-03-24 12:52:00,13.9,165.6,9.7,Clear
KATL,2025-03-24 13:52:00,15.0,183.6,11.3,Clear
KATL,2025-03-24 14:52:00,16.7,129.6,12.9,Clear
KATL,2025-03-24 15:00:00,16.7,129.6,12.0,Clear
KATL,2025-03-24 15:52:00,17.2,183.6,12.9,Clear
KATL,2025-03-24 16:32:00,15.0,334.8,12.9,Clear
KATL,2025-03-24 16:38:00,13.9,277.2,16.1,Clear
KATL,2025-03-24 16:42:00,13.9,277.2,16.1,Clear
KATL,2025-03-24 16:52:00,13.9,223.2,11.3,Clear
KATL,2025-03-24 17:50:00,15.0,205.2,16.1,Clear
KATL,2025-03-24 17:52:00,15.0,223.2,16.1,Clear
KATL,2025-03-24 18:00:00,15.0,223.2,16.0,Clear
KATL,2025-03-24 18:52:00,15.6,129.6,16.1,Clear
KATL,2025-03-24 19:52:00,16.7,183.6,16.1,Clear
KATL,2025-03-24 20:52:00,17.8,147.6,16.1,Clear
KATL,2025-03-24 21:00:00,17.8,147.6,16.0,Clear
KATL,2025-03-24 21:52:00,18.9,223.2,16.1,Clear
KATL,2025-03-24 22:52:00,17.8,129.6,16.1,Clear
KATL,2025-03-24 23:52:00,16.1,75.6,16.1,Clear
KATL,2025-03-25 00:00:00,16.1,75.6,16.0,Clear
KATL,2025-03-25 00:52:00,13.9,93.6,16.1,Clear
KATL,2025-03-25 01:52:00,13.9,75.6,16.1,Clear
KATL,2025-03-25 02:52:00,13.3,54.0,16.1,Clear
KATL,2025-03-25 03:00:00,13.3,54.0,16.0,Clear
KATL,2025-03-25 03:52:00,12.2,111.6,16.1,Clear
KATL,2025-03-25 04:52:00,12.2,111.6,16.1,Clear
KATL,2025-03-25 04:59:00,999.9,35996.4,1000.0,Clear
KATL,2025-03-25 05:52:00,12.2,129.6,16.1,Clear
KATL,2025-03-25 06:00:00,12.2,129.6,16.0,Clear
KATL,2025-03-25 06:52:00,10.6,147.6,16.1,Clear
KATL,2025-03-25 07:52:00,10.0,93.6,16.1,Clear
KATL,2025-03-25 08:52:00,9.4,75.6,16.1,Clear
KATL,2025-03-25 09:00:00,9.4,75.6,16.0,Clear
KATL,2025-03-25 09:52:00,8.3,54.0,16.1,Clear
KATL,2025-03-25 10:52:00,8.3,75.6,16.1,Clear
KATL,2025-03-25 11:52:00,8.9,0.0,16.1,Clear
KATL,2025-03-25 12:00:00,8.9,0.0,16.0,Clear
KATL,2025-03-25 12:52:00,11.1,0.0,16.1,Clear
KATL,2025-03-25 13:52:00,13.9,111.6,16.1,Clear
KATL,2025-03-25 14:52:00,17.8,129.6,16.1,Clear
KATL,2025-03-25 15:00:00,17.8,129.6,16.0,Clear
KATL,2025-03-25 15:52:00,20.0,183.6,16.1,Clear
KATL,2025-03-25 16:52:00,21.1,205.2,16.1,Clear
KATL,2025-03-25 17:52:00,22.8,241.2,16.1,Clear
KATL,2025-03-25 18:00:00,22.8,241.2,16.0,Clear
KATL,2025-03-25 18:52:00,24.4,223.2,16.1,Clear
KATL,2025-03-25 19:52:00,25.0,277.2,16.1,Clear
KATL,2025-03-25 20:52:00,26.1,334.8,16.1,Clear
KATL,2025-03-25 21:00:00,26.1,334.8,16.0,Clear
KATL,2025-03-25 21:52:00,25.6,334.8,16.1,Clear
KATL,2025-03-25 22:52:00,25.0,295.2,16.1,Clear
KATL,2025-03-25 23:52:00,22.8,241.2,16.1,Clear
KATL,2025-03-26 00:00:00,22.8,241.2,16.0,Clear
KATL,2025-03-26 00:52:00,21.1,147.6,16.1,Clear
KATL,2025-03-26 01:52:00,20.0,93.6,16.1,Clear
KATL,2025-03-26 02:52:00,18.9,147.6,16.1,Clear
KATL,2025-03-26 03:00:00,18.9,147.6,16.0,Clear
KATL,2025-03-26 03:52:00,17.2,129.6,16.1,Clear
KATL,2025-03-26 04:52:00,16.7,129.6,16.1,Clear
KATL,2025-03-26 04:59:00,999.9,35996.4,1000.0,Clear
KATL,2025-03-26 05:52:00,15.0,111.6,16.1,Clear
KATL,2025-03-26 06:00:00,15.0,111.6,16.0,Clear
KATL,2025-03-26 06:52:00,13.9,93.6,16.1,Clear
KATL,2025-03-26 07:52:00,13.9,93.6,16.1,Clear
KATL,2025-03-26 08:52:00,12.2,93.6,16.1,Clear
KATL,2025-03-26 09:00:00,12.2,93.6,16.0,Clear
KATL,2025-03-26 09:52:00,12.2,111.6,16.1,Clear
KATL,2025-03-26 10:52:00,12.2,129.6,16.1,Clear
KATL,2025-03-26 11:52:00,11.1,111.6,16.1,Clear
KATL,2025-03-26 12:00:00,11.1,111.6,16.0,Clear
KATL,2025-03-26 12:52:00,13.3,147.6,16.1,Clear
KATL,2025-03-26 13:52:00,16.1,93.6,16.1,Clear
KATL,2025-03-26 14:52:00,17.8,129.6,16.1,Clear
KATL,2025-03-26 15:00:00,17.8,129.6,16.0,Clear
KATL,2025-03-26 15:52:00,20.0,183.6,16.1,Clear
KATL,2025-03-26 16:52:00,20.6,183.6,16.1,Clear
KATL,2025-03-26 17:52:00,21.1,129.6,16.1,Clear
KATL,2025-03-26 18:00:00,21.1,129.6,16.0,Clear
KATL,2025-03-26 18:52:00,22.2,183.6,16.1,Clear
KATL,2025-03-26 19:52:00,22.8,183.6,16.1,Clear
KATL,2025-03-26 20:52:00,23.3,316.8,16.1,Clear
KATL,2025-03-26 21:00:00,23.3,316.8,16.0,Clear
KATL,2025-03-26 21:52:00,22.2,241.2,16.1,Clear
KATL,2025-03-26 22:52:00,21.7,277.2,16.1,Clear
KATL,2025-03-26 23:52:00,20.0,183.6,16.1,Clear
KATL,2025-03-27 00:00:00,20.0,183.6,16.0,Clear
KATL,2025-03-27 00:52:00,18.9,129.6,16.1,Clear
KATL,2025-03-27 01:52:00,18.3,111.6,16.1,Clear
KATL,2025-03-27 02:52:00,17.8,111.6,16.1,Clear
KATL,2025-03-27 03:00:00,17.8,111.6,16.0,Clear
KATL,2025-03-27 03:52:00,16.7,93.6,16.1,Clear
KATL,2025-03-27 04:52:00,15.6,111.6,16.1,Clear
KATL,2025-03-27 04:59:00,999.9,35996.4,1000.0,Clear
KATL,2025-03-27 05:52:00,15.0,0.0,16.1,Clear
KATL,2025-03-27 06:00:00,15.0,0.0,16.0,Clear
KATL,2025-03-27 06:52:00,13.3,0.0,16.1,Clear
KATL,2025-03-27 07:52:00,12.8,75.6,16.1,Clear
KATL,2025-03-27 08:52:00,12.2,54.0,16.1,Clear
KATL,2025-03-27 09:00:00,12.2,54.0,16.0,Clear
KATL,2025-03-27 09:52:00,11.7,93.6,16.1,Clear
KATL,2025-03-27 10:52:00,11.1,111.6,16.1,Clear
KATL,2025-03-27 11:52:00,10.0,129.6,16.1,Clear
KATL,2025-03-27 12:00:00,10.0,129.6,16.0,Clear
KATL,2025-03-27 12:52:00,12.2,129.6,16.1,Clear
KATL,2025-03-27 13:52:00,13.9,129.6,16.1,Clear
KATL,2025-03-27 14:52:00,16.1,147.6,16.1,Clear
KATL,2025-03-27 15:00:00,16.1,147.6,16.0,Clear
KATL,2025-03-27 15:52:00,17.8,111.6,16.1,Clear
KATL,2025-03-27 16:52:00,18.9,111.6,16.1,Clear
KATL,2025-03-27 17:52:00,20.6,93.6,16.1,Clear
KATL,2025-03-27 18:52:00,21.7,93.6,16.1,Clear
KATL,2025-03-27 19:52:00,22.8,0.0,16.1,Clear
KATL,2025-03-27 20:52:00,22.8,93.6,16.1,Clear
KATL,2025-03-27 21:52:00,22.8,93.6,16.1,Clear
KATL,2025-03-27 22:52:00,22.8,75.6,16.1,Clear
KATL,2025-03-27 23:52:00,21.7,75.6,16.1,Clear
KATL,2025-03-28 00:52:00,20.0,75.6,16.1,Clear
KATL,2025-03-28 01:52:00,18.3,75.6,16.1,Clear
KATL,2025-03-28 02:52:00,17.8,54.0,16.1,Clear
KATL,2025-03-28 03:52:00,16.7,54.0,12.9,Clear
KATL,2025-03-28 04:52:00,16.1,54.0,12.9,Clear
KATL,2025-03-28 04:59:00,999.9,35996.4,1000.0,Clear
KATL,2025-03-28 05:52:00,15.6,54.0,12.9,Clear
KATL,2025-03-28 06:00:00,15.6,54.0,12.0,Clear
KATL,2025-03-28 06:52:00,13.9,0.0,11.3,Clear
KATL,2025-03-28 07:52:00,14.4,54.0,12.9,Clear
KATL,2025-03-28 08:52:00,13.3,54.0,12.9,Clear
KATL,2025-03-28 09:00:00,13.3,54.0,12.0,Clear
KATL,2025-03-28 09:52:00,12.8,75.6,12.9,Clear
KATL,2025-03-28 10:52:00,12.2,54.0,14.5,Clear
KATL,2025-03-28 11:52:00,11.7,54.0,16.1,Clear
KATL,2025-03-28 12:00:00,11.7,54.0,16.0,Clear
KATL,2025-03-28 12:52:00,13.3,75.6,16.1,Clear
KATL,2025-03-28 13:52:00,16.7,147.6,16.1,Clear
KATL,2025-03-28 14:52:00,18.9,129.6,16.1,Clear
KATL,2025-03-28 15:52:00,21.7,93.6,16.1,Clear
KATL,2025-03-28 16:52:00,23.9,147.6,16.1,Clear
KATL,2025-03-28 17:52:00,25.0,111.6,16.1,Clear
KATL,2025-03-28 18:00:00,25.0,111.6,16.0,Clear
KATL,2025-03-28 18:52:00,26.1,147.6,16.1,Clear
KATL,2025-03-28 19:52:00,26.7,111.6,16.1,Clear
KATL,2025-03-28 20:52:00,26.7,111.6,16.1,Clear
KATL,2025-03-28 21:00:00,26.7,111.6,16.0,Clear
KATL,2025-03-28 21:52:00,26.7,183.6,16.1,Clear
KATL,2025-03-28 22:52:00,25.6,165.6,16.1,Clear
KATL,2025-03-28 23:52:00,23.9,111.6,16.1,Clear
KATL,2025-03-29 00:00:00,23.9,111.6,16.0,Clear
KATL,2025-03-29 00:52:00,22.2,93.6,16.1,Clear
KATL,2025-03-29 01:52:00,21.1,93.6,16.1,Clear
KATL,2025-03-29 02:52:00,20.6,75.6,16.1,Clear
KATL,2025-03-29 03:00:00,20.6,75.6,16.0,Clear
KATL,2025-03-29 03:52:00,19.4,93.6,16.1,Clear
KATL,2025-03-29 04:52:00,20.0,93.6,16.1,Clear
KATL,2025-03-29 04:59:00,999.9,35996.4,1000.0,Clear
KATL,2025-03-29 05:52:00,19.4,147.6,16.1,Clear
KATL,2025-03-29 06:00:00,19.4,147.6,16.0,Clear
KATL,2025-03-29 06:52:00,19.4,165.6,16.1,Clear
KATL,2025-03-29 07:52:00,18.3,129.6,16.1,Clear
KATL,2025-03-29 08:52:00,17.8,129.6,16.1,Clear
KATL,2025-03-29 09:00:00,17.8,129.6,16.0,Clear
KATL,2025-03-29 09:52:00,17.2,129.6,16.1,Clear
KATL,2025-03-29 10:52:00,17.2,111.6,16.1,Clear
KATL,2025-03-29 11:52:00,17.2,75.6,16.1,Clear
KATL,2025-03-29 12:00:00,17.2,75.6,16.0,Clear
KATL,2025-03-29 12:52:00,17.8,111.6,16.1,Clear
KATL,2025-03-29 13:52:00,18.3,111.6,16.1,Clear
KATL,2025-03-29 14:52:00,19.4,165.6,16.1,Clear
KATL,2025-03-29 15:00:00,19.4,165.6,16.0,Clear
KATL,2025-03-29 15:52:00,20.6,205.2,16.1,Clear
KATL,2025-03-29 16:52:00,21.1,111.6,16.1,Clear
KATL,2025-03-29 17:52:00,21.7,165.6,16.1,Clear
KATL,2025-03-29 18:00:00,21.7,165.6,16.0,Clear
KATL,2025-03-29 18:52:00,21.7,165.6,16.1,Clear
KATL,2025-03-29 19:52:00,22.2,259.2,16.1,Clear
KATL,2025-03-29 20:52:00,22.2,259.2,16.1,Clear
KATL,2025-03-29 21:00:00,22.2,259.2,16.0,Clear
KATL,2025-03-29 21:52:00,22.2,205.2,16.1,Clear
KATL,2025-03-29 22:52:00,22.2,165.6,16.1,Clear
KATL,2025-03-29 23:52:00,21.7,93.6,16.1,Clear
KATL,2025-03-30 00:00:00,21.7,93.6,16.0,Clear
KATL,2025-03-30 00:52:00,21.1,147.6,16.1,Clear
KATL,2025-03-30 01:52:00,20.6,147.6,16.1,Clear
KATL,2025-03-30 02:52:00,20.0,93.6,16.1,Clear
KATL,2025-03-30 03:00:00,20.0,93.6,16.0,Clear
KATL,2025-03-30 03:52:00,19.4,111.6,16.1,Clear
KATL,2025-03-30 04:52:00,18.3,93.6,16.1,Clear
KATL,2025-03-30 04:59:00,999.9,35996.4,1000.0,Clear
KATL,2025-03-30 05:52:00,18.3,165.6,16.1,Clear
KATL,2025-03-30 06:00:00,18.3,165.6,16.0,Clear
KATL,2025-03-30 06:52:00,18.3,147.6,16.1,Clear
KATL,2025-03-30 07:52:00,17.8,165.6,16.1,Clear
KATL,2025-03-30 08:52:00,17.2,111.6,16.1,Clear
KATL,2025-03-30 09:00:00,17.2,111.6,16.0,Clear
KATL,2025-03-30 09:52:00,16.7,111.6,16.1,Clear
KATL,2025-03-30 10:52:00,16.1,93.6,16.1,Clear
KATL,2025-03-30 11:20:00,16.1,93.6,16.1,Clear
KATL,2025-03-30 11:26:00,16.1,111.6,16.1,Clear
KATL,2025-03-30 11:52:00,16.1,129.6,11.3,Clear
KATL,2025-03-30 12:00:00,16.1,129.6,11.0,Clear
KATL,2025-03-30 12:52:00,16.7,75.6,11.3,Clear
KATL,2025-03-30 13:52:00,17.8,54.0,11.3,Clear
KATL,2025-03-30 14:52:00,18.3,93.6,8.0,Clear
KATL,2025-03-30 15:00:00,18.3,93.6,8.0,Clear
KATL,2025-03-30 15:52:00,18.9,111.6,11.3,Clear
KATL,2025-03-30 16:11:00,19.4,111.6,11.3,Clear
KATL,2025-03-30 16:52:00,20.0,147.6,11.3,Clear
KATL,2025-03-30 17:23:00,21.1,129.6,12.9,Clear
KATL,2025-03-30 17:41:00,22.2,129.6,12.9,Clear
KATL,2025-03-30 17:52:00,21.7,93.6,14.5,Clear
KATL,2025-03-30 18:00:00,21.7,93.6,14.0,Clear
KATL,2025-03-30 18:52:00,23.3,129.6,16.1,Clear
KATL,2025-03-30 19:10:00,23.9,165.6,16.1,Clear
KATL,2025-03-30 19:52:00,23.9,165.6,16.1,Clear
KATL,2025-03-30 20:52:00,24.4,129.6,16.1,Clear
KATL,2025-03-30 21:00:00,24.4,129.6,16.0,Clear
KATL,2025-03-30 21:52:00,23.9,241.2,16.1,Clear
KATL,2025-03-30 22:52:00,22.8,165.6,16.1,Clear
KATL,2025-03-30 23:52:00,21.7,183.6,16.1,Clear
KATL,2025-03-31 00:00:00,21.7,183.6,16.0,Clear
KATL,2025-03-31 00:52:00,21.1,205.2,16.1,Clear
KATL,2025-03-31 01:52:00,20.6,165.6,16.1,Clear
KATL,2025-03-31 02:52:00,20.0,129.6,16.1,Clear
KATL,2025-03-31 03:00:00,20.0,129.6,16.0,Clear
KATL,2025-03-31 03:09:00,19.4,129.6,16.1,Clear
KATL,2025-03-31 03:17:00,19.4,147.6,16.1,Clear
KATL,2025-03-31 03:52:00,19.4,205.2,16.1,Clear
KATL,2025-03-31 04:52:00,19.4,129.6,16.1,Clear
KATL,2025-03-31 04:59:00,999.9,35996.4,1000.0,Clear
KATL,2025-03-31 05:52:00,19.4,111.6,11.3,Clear
KATL,2025-03-31 06:00:00,19.4,111.6,11.0,Clear
KATL,2025-03-31 06:52:00,19.4,75.6,11.3,Clear
KATL,2025-03-31 07:50:00,19.0,111.6,9.7,Clear
KATL,2025-03-31 07:52:00,18.9,93.6,9.7,Clear
KATL,2025-03-31 08:14:00,18.9,93.6,9.7,Clear
KATL,2025-03-31 08:47:00,19.0,93.6,11.3,Clear
KATL,2025-03-31 08:52:00,18.9,93.6,11.3,Clear
KATL,2025-03-31 09:00:00,18.9,93.6,11.0,Clear
KATL,2025-03-31 09:52:00,18.9,111.6,11.3,Clear
KATL,2025-03-31 10:11:00,18.9,111.6,11.3,Clear
KATL,2025-03-31 10:17:00,18.9,129.6,11.3,Clear
KATL,2025-03-31 10:52:00,18.9,129.6,11.3,Clear
KATL,2025-03-31 11:31:00,18.9,111.6,8.0,Clear
KATL,2025-03-31 11:37:00,18.9,93.6,1.6,Clear
KATL,2025-03-31 11:52:00,18.9,93.6,1.6,Clear
KATL,2025-03-31 12:00:00,18.9,93.6,1.6,Clear
KATL,2025-03-31 12:44:00,19.4,129.6,9.7,Clear
KATL,2025-03-31 12:52:00,19.4,147.6,9.7,Clear
KATL,2025-03-31 13:52:00,19.4,183.6,6.4,Clear
KATL,2025-03-31 14:52:00,20.0,129.6,4.8,Clear
KATL,2025-03-31 15:00:00,20.0,129.6,4.8,Clear
KATL,2025-03-31 15:52:00,20.6,111.6,9.7,Clear
KATL,2025-03-31 16:49:00,21.0,129.6,11.3,Clear
KATL,2025-03-31 16:52:00,20.6,111.6,4.8,Clear
KATL,2025-03-31 16:58:00,20.0,446.4,1.6,Clear
KATL,2025-03-31 17:10:00,17.2,241.2,3.2,Clear
KATL,2025-03-31 17:13:00,17.2,259.2,4.8,Clear
KATL,2025-03-31 17:52:00,17.2,129.6,8.0,Clear
KATL,2025-03-31 18:00:00,17.2,129.6,8.0,Clear
KATL,2025-03-31 18:19:00,17.2,75.6,16.1,Clear
KATL,2025-03-31 18:52:00,17.8,54.0,16.1,Clear
KATL,2025-03-31 19:04:00,17.8,93.6,16.1,Clear
KATL,2025-03-31 19:31:00,17.8,93.6,16.1,Clear
KATL,2025-03-31 19:52:00,18.3,129.6,16.1,Clear
KATL,2025-03-31 20:52:00,20.6,147.6,16.1,Clear
KATL,2025-03-31 21:00:00,20.6,147.6,16.0,Clear
KATL,2025-03-31 21:10:00,20.6,223.2,16.1,Clear
KATL,2025-03-31 21:30:00,20.6,165.6,16.1,Clear
KATL,2025-03-31 21:52:00,20.6,205.2,16.1,Clear
KATL,2025-03-31 22:31:00,20.6,183.6,16.1,Clear
KATL,2025-03-31 22:52:00,20.6,165.6,16.1,Clear
KATL,2025-03-31 23:02:00,20.6,147.6,16.1,Clear
KATL,2025-03-31 23:33:00,20.6,129.6,16.1,Clear
KATL,2025-03-31 23:52:00,20.6,111.6,16.1,Clear
